Unnamed: 0,Age_Group_18-25,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Gender_Female,Gender_Male,Avg_Transaction_Amount,Add_to_Cart,Browse,Login,Purchase,Label
3577,False,False,False,False,False,False,False,665.3707639096277,1,5,2,4,No Fraud
3578,False,False,False,False,True,False,True,247.05689236051765,0,1,2,5,No Fraud
3579,False,True,False,False,False,True,False,563.1523880027967,2,6,3,6,Fraud
3580,True,False,False,False,False,False,False,349.5074258750867,4,2,4,3,No Fraud
3581,False,False,False,False,False,True,False,604.3931585632112,2,1,3,5,No Fraud
3582,True,False,False,False,False,True,False,764.2029547475596,2,1,2,6,Fraud
3583,False,False,False,False,False,True,False,173.13257312365414,3,1,1,1,No Fraud
3584,True,False,False,False,False,False,True,564.1861811779228,1,4,2,3,No Fraud
3585,False,True,False,False,False,False,False,655.8668386860327,0,5,4,2,No Fraud
3586,False,False,False,True,False,True,False,365.83070823749244,0,5,1,3,No Fraud
3587,False,False,False,False,False,False,True,957.7031345164064,1,1,2,3,No Fraud
3588,False,False,False,False,False,False,False,568.2725429561465,2,6,3,3,No Fraud
3589,False,False,False,False,False,False,False,264.26538086133945,1,3,4,5,No Fraud
3590,False,False,True,False,False,True,False,197.00943561935563,1,4,1,3,No Fraud
3591,False,False,False,True,False,True,False,587.4935942488289,4,5,4,3,No Fraud
3592,False,True,False,False,False,True,False,437.7145430142361,4,4,2,2,Fraud
3593,False,False,False,False,True,False,False,273.2923879915462,2,4,4,3,No Fraud
3594,True,False,False,False,False,True,False,127.62863810719712,3,1,1,6,No Fraud
3595,True,False,False,False,False,False,True,609.940072034092,0,2,3,5,Fraud
3596,False,True,False,False,False,False,True,638.7402131502957,4,2,1,4,No Fraud
3597,False,False,False,False,True,True,False,227.62234106332164,2,2,4,4,No Fraud
3598,False,False,True,False,False,False,True,641.5642447932739,1,1,3,5,No Fraud
3599,False,False,False,False,False,True,False,956.7754792368386,4,8,3,5,No Fraud
3600,False,False,False,False,False,True,False,980.4660489907654,1,1,4,3,Fraud
3601,False,False,False,False,True,True,False,899.6436429013045,1,8,1,5,No Fraud
3602,False,False,False,False,False,False,True,826.3707227521666,4,1,3,3,Fraud
3603,False,False,False,False,True,False,False,288.4310530419981,2,3,3,1,No Fraud
3604,False,False,False,False,False,True,False,240.79166424633712,0,9,4,2,No Fraud
3605,False,False,False,False,False,True,False,500.452842056819,2,8,3,2,No Fraud
3606,False,False,False,False,False,False,False,657.6685761866971,3,2,1,2,No Fraud
3607,False,False,False,False,False,True,False,865.6108156075402,3,4,3,1,Fraud
3608,False,False,False,True,False,True,False,308.76673702312144,0,8,2,2,Fraud
3609,False,False,True,False,False,False,False,531.6831104682993,3,9,3,3,No Fraud
3610,True,False,False,False,False,False,False,682.6962177611613,1,7,2,6,No Fraud
3611,False,False,False,False,False,False,True,501.0344690809772,3,1,1,4,No Fraud
3612,True,False,False,False,False,True,False,508.77430937135586,4,8,2,2,No Fraud
3613,False,False,False,False,False,False,True,302.60544492545114,1,1,3,2,No Fraud
3614,False,False,False,False,True,False,False,987.9948144199683,2,9,3,3,No Fraud
3615,False,False,False,True,False,False,False,527.673955066699,0,8,4,6,Fraud
3616,False,False,False,False,False,True,False,579.4677508649427,4,4,4,3,No Fraud
3617,False,False,False,False,True,False,False,296.70336215814615,4,4,3,2,No Fraud
3618,False,False,True,False,False,False,False,562.7230464986367,0,4,3,5,Fraud
3619,False,True,False,False,False,True,False,329.8146026808761,3,6,3,1,No Fraud
3620,True,False,False,False,False,True,False,282.10262624511984,0,2,3,4,Fraud
3621,False,True,False,False,False,False,True,348.150025848641,0,4,1,4,No Fraud
3622,False,True,False,False,False,True,False,102.4836836547529,3,4,3,1,No Fraud
3623,True,False,False,False,False,False,True,613.1360008015155,2,8,2,2,No Fraud
3624,False,False,False,False,False,False,False,448.73200497055893,0,2,4,2,Fraud
3625,True,False,False,False,False,True,False,908.8201172745372,3,8,2,2,No Fraud
3626,False,False,False,False,False,False,False,136.63645625126907,4,2,2,2,Fraud
3627,False,False,False,False,False,True,False,138.8802707701751,0,9,1,2,No Fraud
3628,False,False,False,False,True,False,True,897.2861655813251,0,9,2,6,Fraud
3629,False,False,False,False,False,False,False,213.9801779839071,2,6,2,4,Fraud
3630,False,False,False,True,False,False,True,101.94409371160162,2,5,2,2,No Fraud
3631,False,False,True,False,False,True,False,261.0224773417124,4,7,4,3,No Fraud
3632,False,False,False,False,False,True,False,841.4885575878437,2,8,1,5,Fraud
3633,False,False,False,False,False,True,False,822.442674484092,4,8,2,2,No Fraud
3634,False,False,True,False,False,True,False,406.11898975910594,0,3,2,6,Fraud
3635,False,False,False,False,False,True,False,701.2278255338667,3,3,1,3,Fraud
3636,False,True,False,False,False,True,False,556.524736602245,2,5,3,4,Fraud
3637,True,False,False,False,False,True,False,914.2614908613155,4,5,2,3,No Fraud
3638,False,False,False,False,False,False,False,150.78112787568008,2,2,4,1,No Fraud
3639,False,False,False,False,False,False,False,831.8612158629686,2,5,4,1,Fraud
3640,False,False,False,False,True,True,False,253.53880248471404,1,1,3,3,Fraud
3641,False,False,False,False,False,True,False,452.45880768858336,0,7,2,2,No Fraud
3642,False,True,False,False,False,True,False,272.76143629128933,2,7,1,2,No Fraud
3643,False,False,True,False,False,False,False,732.3529686347251,3,1,3,6,No Fraud
3644,False,False,False,False,True,False,False,710.493561777932,1,3,4,2,No Fraud
3645,False,False,False,False,False,False,True,593.1078415291242,4,8,4,6,No Fraud
3646,True,False,False,False,False,False,False,728.3467331232897,4,9,1,3,No Fraud
3647,False,False,True,False,False,True,False,675.6083025442065,3,3,3,1,No Fraud
3648,False,False,True,False,False,True,False,798.7978501158412,3,6,1,1,No Fraud
3649,False,True,False,False,False,False,True,315.46598616149384,0,6,3,4,Fraud
3650,True,False,False,False,False,True,False,486.02135344664845,3,6,3,6,No Fraud
3651,True,False,False,False,False,True,False,236.46387641880585,4,5,3,1,No Fraud
3652,False,False,True,False,False,True,False,486.6342077981746,0,6,2,1,Fraud
3653,False,False,False,True,False,False,False,731.5225762783072,3,6,4,5,No Fraud
3654,True,False,False,False,False,False,True,722.2520447059164,3,6,4,1,No Fraud
3655,False,True,False,False,False,False,False,738.4842129654486,4,8,4,3,Fraud
3656,False,False,True,False,False,True,False,377.8907757799209,0,6,3,6,Fraud
3657,False,True,False,False,False,False,True,695.9925764118315,1,3,3,2,Fraud
3658,False,False,False,False,False,True,False,430.71968763004435,1,7,2,3,No Fraud
3659,False,True,False,False,False,False,False,950.0428414945449,0,6,4,6,No Fraud
3660,False,True,False,False,False,True,False,409.02972929230486,3,9,4,2,No Fraud
3661,False,False,False,False,False,True,False,642.7164106399492,3,4,2,2,Fraud
3662,False,False,False,False,False,True,False,775.1311427729585,0,1,4,4,No Fraud
3663,False,True,False,False,False,False,False,915.766686123707,1,6,1,6,Fraud
3664,False,False,False,False,False,True,False,494.1357431085198,2,9,1,1,Fraud
3665,False,False,True,False,False,False,False,424.43659738744117,4,8,2,4,No Fraud
3666,False,False,False,False,False,True,False,487.02535778493007,0,2,4,2,No Fraud
3667,False,False,False,False,False,False,True,391.32671639480276,2,3,2,5,No Fraud
3668,False,False,False,False,False,True,False,688.5320410605826,4,8,2,5,Fraud
3669,False,False,False,False,False,False,False,939.4450876077257,2,9,2,6,No Fraud
3670,False,False,False,False,True,False,True,213.46390584043007,2,8,4,4,No Fraud
3671,False,True,False,False,False,True,False,604.8298582931412,4,1,2,4,No Fraud
3672,True,False,False,False,False,False,False,907.883852824298,2,3,4,1,Fraud
3673,True,False,False,False,False,False,True,190.1030901904158,1,8,1,4,No Fraud
3674,False,False,False,False,False,True,False,544.4788696896528,0,1,2,4,No Fraud
3675,False,False,False,False,False,False,False,878.7066362744015,1,7,2,3,No Fraud
3676,True,False,False,False,False,True,False,910.4069905408741,1,4,4,4,No Fraud
3677,False,False,True,False,False,True,False,562.9169450376248,4,7,1,6,No Fraud
3678,True,False,False,False,False,False,False,122.45669602094571,4,4,4,4,No Fraud
3679,False,False,False,False,True,False,False,195.0752605850395,4,8,3,6,No Fraud
3680,False,False,False,False,True,False,False,628.0450707171103,2,6,4,6,Fraud
3681,True,False,False,False,False,False,False,211.47274581971044,2,8,1,3,Fraud
3682,False,False,False,False,False,False,True,234.4759992201437,0,1,1,2,No Fraud
3683,False,False,False,False,False,True,False,794.9053880039025,2,9,2,6,No Fraud
3684,False,True,False,False,False,False,True,775.6228527179503,0,9,4,2,No Fraud
3685,False,False,False,False,True,True,False,858.4954834829248,1,6,4,3,No Fraud
3686,False,False,True,False,False,False,False,195.1616228554951,0,9,3,1,No Fraud
3687,True,False,False,False,False,False,False,278.33039298713595,0,6,1,4,Fraud
3688,False,True,False,False,False,True,False,849.6652868727856,4,6,4,6,No Fraud
3689,True,False,False,False,False,True,False,748.9788478280129,2,4,3,1,Fraud
3690,True,False,False,False,False,False,True,825.3605150452362,3,3,4,5,Fraud
3691,True,False,False,False,False,True,False,990.7711074171299,3,3,1,1,Fraud
3692,True,False,False,False,False,False,False,877.9884455401319,4,2,2,4,No Fraud
3693,False,False,True,False,False,True,False,568.4169257647843,1,4,4,2,No Fraud
3694,False,False,False,False,False,False,False,379.6913663175317,1,9,1,4,Fraud
3695,False,False,False,False,False,False,False,612.708927917231,1,7,1,6,No Fraud
3696,False,False,False,False,False,True,False,674.7278952110072,0,3,1,4,No Fraud
3697,False,True,False,False,False,True,False,401.78092713365885,2,8,3,4,No Fraud
3698,False,True,False,False,False,False,True,793.8433337362106,1,9,3,1,No Fraud
3699,False,False,True,False,False,False,False,183.47841339209808,3,1,2,2,Fraud
3700,False,False,False,False,False,False,True,801.4535656135389,0,1,4,2,Fraud
3701,False,False,False,True,False,True,False,128.79866681375364,1,9,3,6,Fraud
3702,False,False,False,False,False,False,True,548.1694546493411,1,9,3,1,No Fraud
3703,False,False,False,False,False,True,False,875.2928171349397,2,7,3,1,No Fraud
3704,True,False,False,False,False,False,False,177.8457466192578,2,3,4,1,Fraud
3705,False,False,True,False,False,False,False,565.9650428447527,0,4,2,5,No Fraud
3706,True,False,False,False,False,True,False,243.45229506518473,3,7,2,5,No Fraud
3707,False,True,False,False,False,True,False,905.3341750548417,4,9,2,4,No Fraud
3708,False,False,False,False,False,True,False,849.1109743302671,3,8,4,6,No Fraud
3709,False,False,False,False,True,True,False,940.5255189641389,2,8,4,5,No Fraud
3710,False,False,False,False,False,False,True,887.4841073770842,2,1,2,1,No Fraud
3711,False,True,False,False,False,True,False,762.8979788793916,4,6,1,1,No Fraud
3712,False,False,True,False,False,True,False,266.40027602965256,3,6,4,1,Fraud
3713,False,False,False,False,False,True,False,372.2523541020106,3,5,4,2,No Fraud
3714,True,False,False,False,False,True,False,547.1696424772067,4,1,2,6,Fraud
3715,False,False,False,True,False,False,False,630.0071033632513,2,3,2,2,No Fraud
3716,False,False,True,False,False,True,False,803.965055781889,0,4,1,5,No Fraud
3717,True,False,False,False,False,True,False,304.26366536835485,3,7,1,3,Fraud
3718,True,False,False,False,False,True,False,215.44965473226694,1,5,3,3,Fraud
3719,False,True,False,False,False,False,False,534.3491535342725,3,2,3,1,Fraud
3720,False,False,True,False,False,False,False,242.05726978562853,3,3,2,2,No Fraud
3721,False,False,True,False,False,False,True,724.363122096615,3,1,3,6,No Fraud
3722,False,False,False,False,False,True,False,618.0678010825455,2,6,4,4,No Fraud
3723,False,False,False,False,False,False,False,766.9970173169962,1,8,1,5,Fraud
3724,False,False,False,False,False,True,False,157.09290368959756,3,4,3,2,Fraud
3725,False,True,False,False,False,True,False,968.2278043997835,0,2,3,1,No Fraud
3726,False,False,False,False,False,True,False,100.00498300816419,1,4,2,1,Fraud
3727,False,False,False,False,False,True,False,392.8981735121813,4,4,1,3,Fraud
3728,False,False,False,False,False,False,True,711.6713140296158,0,5,1,6,No Fraud
3729,False,False,False,True,False,False,True,140.62786647590698,4,3,3,6,No Fraud
3730,False,False,False,False,False,False,True,175.01462322184625,3,9,4,1,No Fraud
3731,False,False,False,False,False,True,False,169.01329350539828,2,7,4,1,Fraud
3732,True,False,False,False,False,True,False,623.3587540488815,3,9,4,4,Fraud
3733,False,False,False,False,False,True,False,906.3327835346843,3,7,4,5,No Fraud
3734,False,False,False,False,False,True,False,599.8932799410358,4,4,4,4,No Fraud
3735,False,False,False,False,False,True,False,643.2142170517045,3,5,3,3,No Fraud
3736,True,False,False,False,False,False,False,411.4014860871905,0,7,4,2,No Fraud
3737,True,False,False,False,False,False,True,116.86704278997905,2,6,3,6,Fraud
3738,False,False,False,False,False,False,True,119.45324597609473,4,9,2,3,Fraud
3739,False,False,False,False,False,True,False,899.4789698328202,1,3,3,6,No Fraud
3740,False,False,False,False,True,True,False,192.31519484768205,3,8,4,1,No Fraud
3741,False,False,False,False,False,True,False,999.8104346313357,4,4,3,5,No Fraud
3742,False,False,False,False,True,True,False,247.9803503601503,3,9,4,1,No Fraud
3743,False,False,True,False,False,False,True,707.1709995596705,3,1,2,5,No Fraud
3744,False,False,False,False,True,False,False,954.0599249628151,4,5,4,5,Fraud
3745,False,True,False,False,False,True,False,426.0603498778236,0,4,1,5,No Fraud
3746,False,False,False,False,False,False,False,760.9898698731904,1,5,2,2,No Fraud
3747,False,False,False,False,False,True,False,415.77097909810163,3,6,3,3,Fraud
3748,False,False,False,False,True,False,True,374.4469510853008,0,1,3,6,Fraud
3749,False,True,False,False,False,True,False,281.62367431789505,3,8,4,6,No Fraud
3750,True,False,False,False,False,False,False,838.8414162089781,3,3,1,2,No Fraud
3751,False,False,False,False,False,False,True,331.6483572482331,0,7,2,2,No Fraud
3752,True,False,False,False,False,True,False,354.8423466152718,3,7,3,2,No Fraud
3753,False,False,False,False,False,True,False,999.0727679788997,1,9,4,4,No Fraud
3754,False,False,False,False,False,True,False,394.5793919007878,4,7,1,4,No Fraud
3755,False,False,False,False,False,True,False,480.497039948844,0,8,3,4,No Fraud
3756,False,True,False,False,False,False,True,991.0499119973514,2,4,4,2,Fraud
3757,False,True,False,False,False,True,False,432.3703108756837,3,4,4,1,Fraud
3758,False,False,False,False,True,False,False,429.53680651228024,4,8,1,4,No Fraud
3759,False,False,False,False,False,True,False,844.9430195924742,1,4,3,4,No Fraud
3760,False,False,False,False,False,False,True,380.73733163892285,1,4,4,2,No Fraud
3761,False,False,False,True,False,False,True,310.40749327816644,2,3,3,3,No Fraud
3762,False,False,False,True,False,False,False,480.88922965779005,1,3,1,1,No Fraud
3763,True,False,False,False,False,True,False,730.5767205185734,4,4,1,5,Fraud
3764,False,False,False,False,False,False,False,138.91872248133882,2,2,3,5,No Fraud
3765,False,False,False,False,False,True,False,436.5244244967101,0,3,1,6,Fraud
3766,False,False,False,False,False,False,False,411.6204117512563,2,2,4,1,No Fraud
3767,False,True,False,False,False,True,False,320.3365125358293,0,6,3,2,Fraud
3768,False,False,False,False,False,True,False,688.8586023139104,1,3,4,3,Fraud
3769,False,False,False,False,False,True,False,360.99107237230965,4,2,3,3,No Fraud
3770,False,True,False,False,False,True,False,646.0584031072027,3,9,2,5,Fraud
3771,False,True,False,False,False,False,False,553.9031573091643,2,8,4,3,No Fraud
3772,False,False,True,False,False,True,False,295.4708837433087,1,5,4,5,No Fraud
3773,True,False,False,False,False,True,False,339.90945133796345,4,9,3,6,No Fraud
3774,True,False,False,False,False,True,False,253.54004797590753,3,5,3,4,Fraud
3775,False,True,False,False,False,False,True,150.96629336586204,2,5,4,6,Fraud
3776,True,False,False,False,False,True,False,657.2696167944205,4,4,1,2,No Fraud
3777,False,False,False,False,True,True,False,705.5098245229009,1,3,4,3,Fraud
3778,False,False,False,False,False,True,False,249.3999942478029,2,9,2,2,No Fraud
3779,False,False,False,True,False,False,False,653.8531462174659,2,4,1,4,Fraud
3780,False,False,False,False,True,True,False,983.8762660518203,0,7,1,1,No Fraud
3781,False,False,False,False,False,False,False,166.96188544403992,0,5,3,1,Fraud
3782,False,False,False,False,False,True,False,541.3337852489774,2,7,3,1,No Fraud
3783,False,False,False,False,False,True,False,759.7343922794685,4,8,4,5,No Fraud
3784,False,True,False,False,False,True,False,141.40827804675422,1,8,4,5,No Fraud
3785,False,False,False,True,False,True,False,800.4461445978541,3,6,3,1,No Fraud
3786,False,False,False,False,False,True,False,981.5601133835974,0,5,4,4,Fraud
3787,False,False,False,True,False,False,True,179.63907717947785,1,2,1,6,No Fraud
3788,False,True,False,False,False,False,False,840.0069149193328,2,8,4,5,No Fraud
3789,False,True,False,False,False,False,True,440.7233900608848,1,5,1,6,Fraud
3790,False,True,False,False,False,True,False,229.7045821906106,1,8,3,6,Fraud
3791,False,False,False,False,False,True,False,543.8738882767129,1,6,4,1,Fraud
3792,False,True,False,False,False,False,True,164.36686220309412,2,8,1,2,Fraud
3793,True,False,False,False,False,False,False,569.8912673504658,0,1,2,1,No Fraud
3794,False,False,False,False,False,True,False,117.42110920364465,3,9,2,1,No Fraud
3795,False,False,False,False,True,False,True,755.7502975054572,4,9,2,2,Fraud
3796,False,False,True,False,False,False,False,539.1727172304297,0,3,1,6,No Fraud
3797,False,False,True,False,False,True,False,513.0456948416625,3,5,4,5,No Fraud
3798,False,True,False,False,False,False,True,276.5723443678753,2,7,2,6,Fraud
3799,True,False,False,False,False,False,False,425.13684021528917,3,8,3,2,Fraud
3800,False,False,True,False,False,True,False,263.68248917949967,2,7,3,5,Fraud
3801,False,False,False,True,False,True,False,761.8510904821653,3,3,3,4,No Fraud
3802,False,False,False,True,False,False,True,279.12276948972453,0,7,2,5,No Fraud
3803,False,True,False,False,False,True,False,655.0779943465435,2,1,2,3,No Fraud
3804,True,False,False,False,False,False,True,351.6467509609769,1,5,4,5,No Fraud
3805,False,False,False,True,False,True,False,691.2839763309945,2,9,1,3,No Fraud
3806,False,False,False,False,False,True,False,586.4094630292082,2,2,3,5,No Fraud
3807,False,False,False,False,True,False,False,481.094768487448,3,3,4,2,No Fraud
3808,False,False,True,False,False,False,True,705.7007500694243,2,9,1,5,No Fraud
3809,True,False,False,False,False,True,False,474.14986444740623,3,3,2,1,No Fraud
3810,True,False,False,False,False,True,False,839.2335423175296,0,8,1,5,No Fraud
3811,False,False,True,False,False,True,False,756.6386124117394,2,6,3,2,No Fraud
3812,False,False,False,False,True,False,True,586.575095061773,1,7,1,2,No Fraud
3813,True,False,False,False,False,True,False,889.3546143273973,1,5,1,5,No Fraud
3814,True,False,False,False,False,True,False,845.97563932125,0,7,2,5,No Fraud
3815,False,False,True,False,False,False,True,578.6554551584493,1,3,2,5,No Fraud
3816,False,False,False,False,False,False,True,161.60292433071777,3,5,4,6,No Fraud
3817,False,True,False,False,False,False,False,609.3967169793196,2,6,2,6,Fraud
3818,True,False,False,False,False,False,True,419.73129060425697,4,9,2,4,No Fraud
3819,False,False,False,True,False,False,True,586.1016485233607,2,4,3,3,No Fraud
3820,False,True,False,False,False,False,True,682.4174144478341,2,8,3,5,No Fraud
3821,False,False,True,False,False,False,True,680.3547173655757,4,8,1,5,No Fraud
3822,False,False,False,False,False,True,False,706.1716391662013,1,6,3,3,No Fraud
3823,False,False,True,False,False,False,True,711.3417625405134,1,8,4,1,No Fraud
3824,True,False,False,False,False,False,True,198.35327684215375,2,5,4,4,No Fraud
3825,False,False,False,False,False,True,False,272.54109741156424,1,1,1,4,Fraud
3826,False,False,False,False,False,True,False,667.4869040881158,3,4,4,1,No Fraud
3827,False,False,True,False,False,True,False,467.355149857933,3,6,4,3,Fraud
3828,False,False,False,False,True,True,False,786.5664807751872,4,9,2,3,No Fraud
3829,True,False,False,False,False,False,True,212.41835403654892,2,4,1,2,No Fraud
3830,False,False,True,False,False,False,True,272.3706949784854,3,6,4,3,No Fraud
3831,False,False,True,False,False,True,False,602.6181781928257,0,5,1,6,No Fraud
3832,False,False,False,True,False,True,False,550.6732173411087,1,9,4,4,No Fraud
3833,False,True,False,False,False,False,True,339.7574385790209,2,6,3,6,Fraud
3834,False,False,False,False,True,True,False,467.5089191546426,3,3,1,2,No Fraud
3835,False,False,True,False,False,False,False,131.48315025098776,4,2,3,5,No Fraud
3836,False,False,False,False,False,False,False,133.3342971949367,3,3,1,5,No Fraud
3837,False,False,False,True,False,False,False,185.4343025423845,0,6,3,5,Fraud
3838,False,False,False,False,False,False,False,619.1132078805044,3,8,2,2,Fraud
3839,False,True,False,False,False,True,False,877.3447731518382,2,8,3,4,No Fraud
3840,True,False,False,False,False,True,False,334.20096033361756,4,5,4,3,No Fraud
3841,False,False,False,False,False,True,False,130.54584675107822,4,1,2,2,No Fraud
3842,True,False,False,False,False,True,False,737.7643918470812,0,1,3,4,Fraud
3843,True,False,False,False,False,False,True,869.8170151045599,2,7,2,3,No Fraud
3844,False,False,False,False,False,False,False,224.35550673679154,0,2,2,1,No Fraud
3845,True,False,False,False,False,False,False,447.17292634636016,0,4,4,4,Fraud
3846,False,True,False,False,False,False,True,242.8631565311843,0,5,3,6,No Fraud
3847,False,False,True,False,False,True,False,195.7216875484287,3,8,2,6,No Fraud
3848,False,True,False,False,False,True,False,683.3516846269371,1,9,4,1,No Fraud
3849,False,False,True,False,False,False,False,970.7828285603182,3,1,1,5,No Fraud
3850,False,False,False,False,True,True,False,710.3490630586859,2,9,1,5,No Fraud
3851,False,False,True,False,False,False,False,986.3331965268563,0,5,2,4,Fraud
3852,False,False,True,False,False,True,False,490.95574846326224,0,4,2,6,Fraud
3853,False,True,False,False,False,False,False,908.0828099446242,1,5,2,1,Fraud
3854,False,False,True,False,False,True,False,284.5758021996742,4,9,4,2,No Fraud
3855,False,False,False,True,False,False,True,206.1139303097138,0,8,4,3,Fraud
3856,False,False,False,False,False,False,True,732.2680458211927,3,5,3,5,No Fraud
3857,False,False,False,False,False,False,True,434.26749777637224,0,5,1,5,No Fraud
3858,False,False,False,False,False,False,False,385.9188424723915,2,1,2,5,No Fraud
3859,True,False,False,False,False,True,False,704.1525201978923,1,9,2,5,No Fraud
3860,False,False,False,False,False,False,True,400.1356375925393,4,3,4,6,Fraud
3861,False,False,True,False,False,True,False,615.3023550236692,2,1,4,4,Fraud
3862,False,False,False,False,False,False,False,369.5095956351739,3,5,3,6,No Fraud
3863,False,True,False,False,False,True,False,805.3818293901263,2,3,1,4,No Fraud
3864,False,False,False,True,False,False,True,381.14950644578386,0,6,2,1,Fraud
3865,False,True,False,False,False,True,False,581.4947300465981,1,7,4,2,Fraud
3866,True,False,False,False,False,False,True,120.85847532731057,0,4,1,1,No Fraud
3867,False,False,False,False,False,False,False,812.5577050225535,1,4,3,6,No Fraud
3868,False,False,False,False,True,False,False,658.3039973397784,3,2,1,6,Fraud
3869,False,True,False,False,False,True,False,273.01336029360607,2,2,2,2,No Fraud
3870,True,False,False,False,False,True,False,293.8360384819226,1,7,4,4,No Fraud
3871,False,False,False,False,True,False,True,336.24362665433983,2,5,2,5,No Fraud
3872,True,False,False,False,False,False,True,618.8770941360057,1,5,1,1,Fraud
3873,False,False,True,False,False,True,False,593.4846997837207,0,2,4,2,No Fraud
3874,True,False,False,False,False,False,False,346.47734767770044,1,7,3,3,Fraud
3875,False,False,False,False,False,True,False,724.6560627793033,1,2,3,2,No Fraud
3876,False,True,False,False,False,True,False,900.1370493403581,4,5,4,1,Fraud
3877,False,False,False,False,False,True,False,139.1639298881846,3,5,3,4,No Fraud
3878,False,False,True,False,False,False,False,475.4769740404133,0,3,3,5,Fraud
3879,False,False,False,False,False,False,True,634.168106690329,0,2,4,3,Fraud
3880,False,False,False,False,False,True,False,627.7916831832995,2,3,2,1,No Fraud
3881,False,True,False,False,False,True,False,117.58181229055968,1,5,1,4,Fraud
3882,False,True,False,False,False,False,True,289.50945926374453,1,6,2,2,No Fraud
3883,False,False,False,True,False,True,False,155.64764918090938,1,4,1,4,No Fraud
3884,False,False,False,True,False,True,False,612.0685652949408,0,7,1,4,No Fraud
3885,False,True,False,False,False,False,False,680.8508989025204,4,2,4,5,No Fraud
3886,False,True,False,False,False,True,False,243.76794708112982,2,6,3,1,No Fraud
3887,False,False,True,False,False,False,True,399.71000740786536,1,9,3,6,No Fraud
3888,False,False,True,False,False,True,False,396.82336903841895,4,5,1,4,No Fraud
3889,False,False,False,True,False,False,False,837.8220984308051,3,4,1,2,No Fraud
3890,False,False,False,False,False,True,False,275.19346407622,0,9,4,2,No Fraud
3891,False,True,False,False,False,False,True,593.4827091930927,3,6,1,5,No Fraud
3892,False,False,False,False,False,True,False,804.6419612507959,0,4,2,4,No Fraud
3893,False,False,False,False,False,True,False,846.620373607343,2,1,1,2,Fraud
3894,True,False,False,False,False,False,True,699.9094848562597,3,9,2,6,No Fraud
3895,True,False,False,False,False,False,False,369.5749770356946,2,3,4,2,No Fraud
3896,False,True,False,False,False,True,False,840.7419173459706,2,6,1,5,No Fraud
3897,False,False,True,False,False,False,True,767.9494243901139,2,1,3,4,No Fraud
3898,False,False,False,False,False,False,True,734.0222204463423,3,6,4,5,Fraud
3899,False,False,False,False,False,True,False,160.60185899650645,3,3,1,4,No Fraud
3900,True,False,False,False,False,True,False,138.93839258639457,3,3,1,2,No Fraud
3901,True,False,False,False,False,False,True,725.8287679314216,1,7,2,6,No Fraud
3902,False,False,False,False,False,True,False,950.3153211105376,2,9,1,1,Fraud
3903,False,False,True,False,False,True,False,796.3515352567174,1,6,2,2,No Fraud
3904,False,False,False,False,False,True,False,848.3280098443197,0,1,2,1,No Fraud
3905,False,False,False,False,False,True,False,590.4840527648114,3,9,3,4,No Fraud
3906,False,False,False,False,True,True,False,374.12752967926656,4,5,3,4,No Fraud
3907,False,False,False,False,False,False,True,709.9632070901957,0,2,3,3,Fraud
3908,False,False,True,False,False,True,False,740.7737879434233,2,3,4,4,No Fraud
3909,True,False,False,False,False,True,False,707.8221745246062,2,5,3,4,No Fraud
3910,False,True,False,False,False,False,True,952.0381510473884,1,2,2,3,No Fraud
3911,False,False,True,False,False,True,False,430.46112993810084,3,3,1,1,Fraud
3912,False,True,False,False,False,True,False,135.69178506020515,3,8,2,4,Fraud
3913,False,False,False,True,False,False,True,917.5999174816685,0,6,3,5,No Fraud
3914,False,False,False,False,False,True,False,244.44920696867317,0,2,1,4,No Fraud
3915,True,False,False,False,False,True,False,727.5865054486892,0,2,2,4,No Fraud
3916,False,False,False,False,True,True,False,885.8839957954159,4,1,1,2,Fraud
3917,False,False,False,False,False,False,True,379.1272582131716,4,7,2,4,No Fraud
3918,False,True,False,False,False,False,False,847.3737167694338,2,6,1,4,Fraud
3919,False,False,False,False,False,True,False,398.8523136442997,2,6,1,5,Fraud
3920,False,True,False,False,False,False,True,814.8321354126248,2,5,3,3,No Fraud
3921,False,False,False,False,False,False,True,162.84687667635316,3,3,4,3,No Fraud
3922,True,False,False,False,False,False,False,689.718698803835,2,8,3,3,No Fraud
3923,True,False,False,False,False,False,False,709.4242725209165,1,3,1,2,No Fraud
3924,False,False,False,False,True,True,False,542.2832470728608,0,5,1,4,Fraud
3925,False,True,False,False,False,True,False,718.3817774764398,3,8,3,1,Fraud
3926,False,True,False,False,False,False,True,930.8653034984569,4,3,2,1,No Fraud
3927,False,True,False,False,False,False,True,760.4693424714052,0,5,1,5,No Fraud
3928,False,False,False,False,False,False,True,965.1664260861938,2,6,2,2,No Fraud
3929,False,True,False,False,False,True,False,503.7510824668646,4,1,3,6,No Fraud
3930,False,False,False,False,False,False,True,575.4616585335614,4,2,4,2,No Fraud
3931,False,False,False,False,False,True,False,337.3648275139361,4,7,4,4,Fraud
3932,False,True,False,False,False,True,False,987.0415010207817,0,9,1,6,Fraud
3933,False,False,True,False,False,True,False,149.62306164514513,3,4,2,1,No Fraud
3934,False,False,False,False,False,False,False,422.75837585512926,0,5,3,2,No Fraud
3935,False,False,False,True,False,True,False,367.92744829175155,1,4,1,5,No Fraud
